,Datetime,Open,High,Low,Close,Volume,ema_5,ema_13,ema_26_x,ema_50,has_cross,TR,ATR_10,ST_10_1.5,STX_10_1.5,ema_12,ema_26_y,macd_12_26_9,signal_12_26_9,hist_12_26_9,macd_cross,signal
122,2023-03-20T13:05:00,36.45,38.25,36.45,37.85,1066400,38.21915009488691,39.75452054753677,44.04024774783362,55.61073343082319,down,5.149999999999999,11.53305061607627,54.724575924114404,down,63.29466798857272,0.0,0.0,0.0,0.0,down,Sell
123,2023-03-20T13:10:00,38.0,40.0,36.8,39.35,1126000,38.59610006325794,39.69673189788866,43.692821988734835,54.97305761000659,down,5.149999999999999,11.53305061607627,54.724575924114404,down,63.29466798857272,0.0,0.0,0.0,0.0,down,Sell
124,2023-03-20T13:15:00,39.2,39.7,37.25,37.8,891600,38.3307333755053,39.42577019819028,43.25631665623596,54.29960437039849,down,5.699999999999996,10.949745554468644,54.724575924114404,down,59.33394983648461,0.0,0.0,0.0,0.0,down,Sell
125,2023-03-20T13:20:00,37.65,40.75,36.85,40.25,907200,38.97048891700353,39.54351731273452,43.03362653355182,53.74863949312796,down,5.699999999999996,10.949745554468644,54.724575924114404,down,59.33394983648461,0.0,0.0,0.0,0.0,down,Sell
126,2023-03-20T13:25:00,40.25,42.55,39.35,42.0,1328750,39.98032594466902,39.89444341091531,42.957061605140574,53.28790853261314,,5.699999999999996,10.949745554468644,54.724575924114404,down,59.33394983648461,0.0,0.0,0.0,0.0,down,
127,2023-03-20T13:30:00,42.75,45.7,41.8,44.9,1995550,41.620217296446015,40.60952292364169,43.10098296772275,52.9589709430989,,9.049999999999997,10.759770999021779,54.724575924114404,down,59.33394983648461,0.0,0.0,0.0,0.0,down,
128,2023-03-20T13:35:00,44.9,46.3,39.05,40.55,1682450,41.263478197630675,40.60101964883574,42.91202126640995,52.47234463160482,,9.049999999999997,10.759770999021779,54.724575924114404,down,59.33394983648461,0.0,0.0,0.0,0.0,down,
129,2023-03-20T13:40:00,40.2,41.3,37.25,37.55,1224000,40.02565213175378,40.16515969900206,42.51483450593514,51.88715464605169,down,9.049999999999997,10.759770999021779,54.724575924114404,down,59.33394983648461,0.0,0.0,0.0,0.0,down,Sell
130,2023-03-20T13:45:00,37.25,39.3,36.5,36.8,1182150,38.95043475450252,39.684422599144625,42.091513431421426,51.295501522677114,down,4.5,10.1337938991196,53.6506908486794,down,56.80564986164082,0.0,0.0,0.0,0.0,down,Sell
131,2023-03-20T13:50:00,36.5,39.85,36.2,38.9,1153300,38.933623169668344,39.57236222783825,41.85510502909391,50.8094034237486,down,4.5,10.1337938991196,53.6506908486794,down,56.80564986164082,0.0,0.0,0.0,0.0,down,Sell
132,2023-03-20T13:55:00,38.75,40.7,36.85,38.0,846950,38.622415446445565,39.347739052432786,41.56954169360547,50.30707387771924,down,4.5,10.1337938991196,53.6506908486794,down,56.80564986164082,0.0,0.0,0.0,0.0,down,Sell
133,2023-03-20T14:00:00,38.1,40.1,37.2,40.05,929650,39.09827696429704,39.44806204494239,41.456983049634694,49.90483568643613,down,8.149999999999999,9.935414509207641,53.6506908486794,down,56.80564986164082,0.0,0.0,0.0,0.0,down,Sell
134,2023-03-20T14:05:00,39.75,43.75,39.5,43.45,1364500,40.548851309531365,40.01976746709348,41.60461393484694,49.65170487520334,,8.149999999999999,9.935414509207641,53.6506908486794,down,56.80564986164082,0.0,0.0,0.0,0.0,down,
135,2023-03-20T14:10:00,43.65,45.35,42.3,42.9,1559800,41.332567539687574,40.4312292575087,41.70056845819161,49.38693213499929,,8.149999999999999,9.935414509207641,53.6506908486794,down,56.80564986164082,0.0,0.0,0.0,0.0,down,
136,2023-03-20T14:15:00,42.65,47.25,38.6,43.5,1967800,42.05504502645838,40.8696250778646,41.83385968351075,49.15607205127383,,13.25,10.266873058286876,53.6506908486794,down,55.39708834446532,0.0,0.0,0.0,0.0,down,
137,2023-03-20T14:20:00,44.05,48.7,43.75,48.4,1773250,44.17003001763892,41.945392923883944,42.32024044769514,49.12642216691015,,13.25,10.266873058286876,53.6506908486794,down,55.39708834446532,0.0,0.0,0.0,0.0,down,
138,2023-03-20T14:25:00,48.7,51.85,48.25,51.0,2527800,46.44668667842595,43.23890822047195,42.963185599717725,49.19989580742348,,13.25,10.266873058286876,53.6506908486794,down,55.39708834446532,0.0,0.0,0.0,0.0,down,
139,2023-03-20T14:30:00,51.5,54.8,51.25,53.05,3086000,48.64779111895063,44.64049276040453,43.71035703677567,49.35088028556373,,9.199999999999996,10.160185752458188,53.6506908486794,down,55.39708834446532,0.0,0.0,0.0,0.0,down,
140,2023-03-20T14:35:00,53.5,54.8,49.2,51.2,2395750,49.498527412633756,45.577565223203884,44.265145404421915,49.423394784169076,,9.199999999999996,10.160185752458188,53.6506908486794,down,55.39708834446532,0.0,0.0,0.0,0.0,down,
141,2023-03-20T14:40:00,51.05,52.15,45.6,47.65,1620750,48.8823516084225,45.873627334174756,44.515875374464734,49.35384989067225,,9.199999999999996,10.160185752458188,53.6506908486794,down,55.39708834446532,0.0,0.0,0.0,0.0,down,
142,2023-03-20T14:45:00,47.8,53.9,47.6,48.15,1572100,48.638234405615,46.198823429292645,44.78506979117105,49.30664009103805,,9.600000000000001,10.104167177212371,53.6506908486794,down,56.52830552223988,0.0,0.0,0.0,0.0,down,
143,2023-03-20T14:50:00,48.3,52.8,48.05,49.8,1184900,49.02548960374333,46.71327722510798,45.156546102936154,49.325987538448324,,9.600000000000001,10.104167177212371,53.6506908486794,down,56.52830552223988,0.0,0.0,0.0,0.0,down,
144,2023-03-20T14:55:00,50.0,51.5,44.3,51.25,1624100,49.76699306916222,47.36138047866398,45.607913058274214,49.40143900752878,,9.600000000000001,10.104167177212371,53.6506908486794,down,56.52830552223988,0.0,0.0,0.0,0.0,down,
145,2023-03-20T15:00:00,51.3,58.0,49.35,57.35,4203850,52.294662046108144,48.788326124569124,46.477697276179825,49.71314728174334,,18.65,10.958750459491135,42.2368743107633,up,56.52830552223988,0.0,0.0,0.0,0.0,down,
146,2023-03-20T15:05:00,57.4,63.55,55.65,61.95,4391550,55.51310803073876,50.66856524963068,47.62379377424058,50.19302385892988,,18.65,10.958750459491135,42.2368743107633,up,56.52830552223988,0.0,0.0,0.0,0.0,down,
147,2023-03-20T15:10:00,62.7,68.0,61.45,62.75,3475300,57.925405353825845,52.39448449968344,48.744253494667205,50.68545429583459,,18.65,10.958750459491135,42.2368743107633,up,56.52830552223988,0.0,0.0,0.0,0.0,down,
148,2023-03-20T15:15:00,62.9,67.55,62.9,67.4,2485900,61.08360356921723,54.538129571157235,50.126160643210376,51.3409266763901,,6.349999999999994,10.497875413542022,50.253186879686965,up,58.44702774958759,81.51730769230768,-23.07027994272009,-4.614055988544019,-18.456223954176075,down,
149,2023-03-20T15:20:00,67.55,67.85,65.1,66.6,2383650,62.92240237947815,56.26125391813477,51.346445040009606,51.939321708688524,,6.349999999999994,10.497875413542022,50.253186879686965,up,58.44702774958759,81.51730769230768,-23.07027994272009,-4.614055988544019,-18.456223954176075,down,
150,2023-03-20T15:25:00,66.85,69.1,66.0,68.0,3022400,64.6149349196521,57.93821764411552,52.580041703712595,52.569152229916426,up,6.349999999999994,10.497875413542022,50.253186879686965,up,58.44702774958759,81.51730769230768,-23.07027994272009,-4.614055988544019,-18.456223954176075,down,
151,2023-03-20T15:30:00,69.0,69.0,69.0,69.0,1750,66.07662327976807,59.51847226638473,53.796334910845,53.21349920129225,up,1.0,9.54808787218782,54.677868191718275,up,58.44702774958759,81.51730769230768,-23.07027994272009,-4.614055988544019,-18.456223954176075,down,
152,2023-03-21T09:15:00,85.5,89.85,74.9,80.55,7446600,70.90108218651204,62.52297622832977,55.77808788041204,54.28551884045726,up,25.700000000000003,11.163279084969037,66.75508137254644,up,61.06286963426643,81.06787749287749,-20.00500785861106,-7.6922463625574276,-12.312761496053632,down,
153,2023-03-21T09:20:00,81.4,82.75,72.3,81.05,3547400,74.28405479100803,65.16969390999694,57.650081370751884,55.33510633690992,up,25.700000000000003,11.163279084969037,66.75508137254644,up,61.06286963426643,81.06787749287749,-20.00500785861106,-7.6922463625574276,-12.312761496053632,down,
154,2023-03-21T09:25:00,81.7,94.7,76.75,94.7,5876250,81.08936986067202,69.38830906571167,60.39451978773322,56.878827657031096,up,25.700000000000003,11.163279084969037,66.75508137254644,up,61.06286963426643,81.06787749287749,-20.00500785861106,-7.6922463625574276,-12.312761496053632,down,
155,2023-03-21T09:30:00,95.35,95.35,85.5,86.4,4588250,82.85957990711468,71.81855062775286,62.32085165530854,58.0365206900887,up,23.849999999999994,12.431951176472134,66.75508137254644,up,61.06286963426643,81.06787749287749,-20.00500785861106,-7.6922463625574276,-12.312761496053632,down,
156,2023-03-21T09:35:00,86.75,87.8,72.0,76.2,4875700,80.63971993807645,72.44447196664531,63.348936717878274,58.74881399635973,up,23.849999999999994,12.431951176472134,66.75508137254644,up,61.06286963426643,81.06787749287749,-20.00500785861106,-7.6922463625574276,-12.312761496053632,down,
157,2023-03-21T09:40:00,75.9,78.6,71.5,75.45,2367050,78.90981329205097,72.87383311426741,64.24531177581322,59.40376246709072,up,23.849999999999994,12.431951176472134,66.75508137254644,up,61.06286963426643,81.06787749287749,-20.00500785861106,-7.6922463625574276,-12.312761496053632,down,
158,2023-03-21T09:45:00,74.95,81.95,66.75,66.95,3561300,74.92320886136731,72.02757124080064,64.4456590516789,59.69969335073422,up,15.700000000000003,12.758756058824922,66.75508137254644,up,64.53012045976389,81.25544212303471,-16.72532166327082,-9.498861422700106,-7.226460240570713,down,
159,2023-03-21T09:50:00,66.65,73.8,66.6,67.5,2841000,72.4488059075782,71.38077534925769,64.67190652933232,60.0055877291368,up,15.700000000000003,12.758756058824922,66.75508137254644,up,64.53012045976389,81.25544212303471,-16.72532166327082,-9.498861422700106,-7.226460240570713,down,
160,2023-03-21T09:55:00,67.05,74.75,66.25,74.3,2195100,73.06587060505214,71.79780744222087,65.38509863827066,60.56615291622948,up,15.700000000000003,12.758756058824922,66.75508137254644,up,64.53012045976389,81.25544212303471,-16.72532166327082,-9.498861422700106,-7.226460240570713,down,
161,2023-03-21T10:00:00,75.2,82.2,71.6,79.6,3430000,75.24391373670143,72.91240637904646,66.43805429469506,61.31257829206361,up,13.75,12.85788045294243,66.75508137254644,up,64.53012045976389,81.25544212303471,-16.72532166327082,-9.498861422700106,-7.226460240570713,down,
162,2023-03-21T10:05:00,79.6,82.15,75.3,77.85,2596350,76.11260915780095,73.61777689632554,67.28338360619914,61.961104633551315,up,13.75,12.85788045294243,66.75508137254644,up,64.53012045976389,81.25544212303471,-16.72532166327082,-9.498861422700106,-7.226460240570713,down,
163,2023-03-21T10:10:00,78.8,85.35,77.0,83.6,2867900,78.60840610520063,75.04380876827904,68.4920218575918,62.80968876556891,up,13.75,12.85788045294243,66.75508137254644,up,64.53012045976389,81.25544212303471,-16.72532166327082,-9.498861422700106,-7.226460240570713,down,
164,2023-03-21T10:15:00,83.95,88.0,81.35,87.45,2793500,81.55560407013375,76.81612180138202,69.89631653480721,63.77597548064464,up,13.550000000000011,12.927092407648189,68.73436138852772,up,67.971640389031,81.67355752132843,-13.701917132297439,-10.339472564619573,-3.3624445676778656,down,
165,2023-03-21T10:20:00,87.5,93.6,82.45,85.55,4189950,82.88706938008917,78.06381868689888,71.05584864334001,64.62985879512917,up,13.550000000000011,12.927092407648189,68.73436138852772,up,67.971640389031,81.67355752132843,-13.701917132297439,-10.339472564619573,-3.3624445676778656,down,
166,2023-03-21T10:25:00,85.15,94.9,84.25,91.1,3279750,85.62471292005945,79.92613030305618,72.54060059568519,65.66790354826135,up,13.550000000000011,12.927092407648189,68.73436138852772,up,67.971640389031,81.67355752132843,-13.701917132297439,-10.339472564619573,-3.3624445676778656,down,
167,2023-03-21T10:30:00,91.3,91.7,80.2,80.25,2985900,83.8331419467063,79.97239740261959,73.11166721822703,66.23975046793737,up,11.650000000000006,12.799383166883372,68.73436138852772,up,67.971640389031,81.67355752132843,-13.701917132297439,-10.339472564619573,-3.3624445676778656,down,
168,2023-03-21T10:35:00,80.3,87.6,80.05,87.0,1959200,84.88876129780421,80.9763406308168,74.14043260946947,67.05387790056727,up,11.650000000000006,12.799383166883372,68.73436138852772,up,67.971640389031,81.67355752132843,-13.701917132297439,-10.339472564619573,-3.3624445676778656,down,
169,2023-03-21T10:40:00,86.8,89.1,83.5,86.9,1469350,85.55917419853614,81.82257768355726,75.08558574950877,67.83215719858424,up,11.650000000000006,12.799383166883372,68.73436138852772,up,67.971640389031,81.67355752132843,-13.701917132297439,-10.339472564619573,-3.3624445676778656,down,
170,2023-03-21T10:45:00,86.75,90.3,84.7,88.8,1887750,86.63944946569076,82.81935230019194,76.10146828658219,68.6544255437378,up,8.899999999999991,12.409444850195033,68.73436138852772,up,70.25292648302623,81.75699770493372,-11.504071221907495,-10.572392296077158,-0.9316789258303366,down,
171,2023-03-21T10:50:00,88.9,89.0,82.6,88.35,1484100,87.20963297712717,83.60944482873595,77.00876693202055,69.42680101261082,up,8.899999999999991,12.409444850195033,68.73436138852772,up,70.25292648302623,81.75699770493372,-11.504071221907495,-10.572392296077158,-0.9316789258303366,down,
172,2023-03-21T10:55:00,88.3,88.35,81.4,82.1,1486700,85.50642198475144,83.39380985320224,77.38589530742644,69.92378920819472,up,8.899999999999991,12.409444850195033,68.73436138852772,up,70.25292648302623,81.75699770493372,-11.504071221907495,-10.572392296077158,-0.9316789258303366,down,
173,2023-03-21T11:00:00,82.0,82.4,74.0,77.9,2871350,82.9709479898343,82.60897987417336,77.42397713650597,70.23658178826551,up,10.299999999999997,12.19850036517553,68.73436138852772,up,70.25292648302623,81.75699770493372,-11.504071221907495,-10.572392296077158,-0.9316789258303366,down,
174,2023-03-21T11:05:00,78.2,84.1,76.4,82.15,1980900,82.69729865988954,82.54341132072003,77.7740529041722,70.70377465931392,up,10.299999999999997,12.19850036517553,68.73436138852772,up,70.25292648302623,81.75699770493372,-11.504071221907495,-10.572392296077158,-0.9316789258303366,down,
175,2023-03-21T11:10:00,81.8,84.3,77.5,82.8,1650800,82.73153243992635,82.58006684633145,78.14634528164092,71.17813643738005,up,10.299999999999997,12.19850036517553,68.73436138852772,up,70.25292648302623,81.75699770493372,-11.504071221907495,-10.572392296077158,-0.9316789258303366,down,
176,2023-03-21T11:15:00,82.9,89.4,81.1,87.5,2467250,84.32102162661756,83.28291443971267,78.83920859411197,71.81820951826711,up,10.299999999999997,12.008650328657977,68.73436138852772,up,71.55247625486835,81.5305534304942,-9.978077175625842,-10.453529271986895,0.4754520963610531,up,Buy
177,2023-03-21T11:20:00,87.45,90.6,85.4,86.05,2153300,84.89734775107837,83.67821237689657,79.37334129084441,72.3763189489233,up,10.299999999999997,12.008650328657977,68.73436138852772,up,71.55247625486835,81.5305534304942,-9.978077175625842,-10.453529271986895,0.4754520963610531,up,Buy
178,2023-03-21T11:25:00,86.0,86.15,80.3,82.5,2035100,84.09823183405224,83.5098963230542,79.60494563967075,72.77332604896552,up,10.299999999999997,12.008650328657977,68.73436138852772,up,71.55247625486835,81.5305534304942,-9.978077175625842,-10.453529271986895,0.4754520963610531,up,Buy
179,2023-03-21T11:30:00,82.6,87.2,79.35,80.1,1788250,82.76548788936816,83.0227682769036,79.64161633302847,73.06064659606491,,10.799999999999997,11.88778529579218,68.73436138852772,up,71.55247625486835,81.5305534304942,-9.978077175625842,-10.453529271986895,0.4754520963610531,up,
180,2023-03-21T11:35:00,80.1,82.95,76.4,79.4,1690000,81.6436585929121,82.50522995163166,79.6237188268782,73.30924869033687,,10.799999999999997,11.88778529579218,68.73436138852772,up,71.55247625486835,81.5305534304942,-9.978077175625842,-10.453529271986895,0.4754520963610531,up,
181,2023-03-21T11:40:00,79.15,80.5,76.8,78.7,1284700,80.6624390619414,81.96162567282714,79.55529521007242,73.52065070248052,,10.799999999999997,11.88778529579218,68.73436138852772,up,71.55247625486835,81.5305534304942,-9.978077175625842,-10.453529271986895,0.4754520963610531,up,
182,2023-03-21T11:45:00,78.75,79.35,74.2,78.2,1777650,79.84162604129426,81.42425057670897,79.45490297228928,73.7041545965009,,12.849999999999994,11.984006766212962,68.73436138852772,up,71.11363375411938,80.5801420652724,-9.46650831115302,-10.25612507982012,0.7896167686670985,up,
183,2023-03-21T11:50:00,78.4,78.8,71.1,72.3,1562450,77.32775069419617,80.12078620860768,78.9249101595271,73.64908971036361,,12.849999999999994,11.984006766212962,68.73436138852772,up,71.11363375411938,80.5801420652724,-9.46650831115302,-10.25612507982012,0.7896167686670985,up,
184,2023-03-21T11:55:00,71.5,72.4,66.5,69.2,2581500,74.61850046279744,78.5606738930923,78.20454644400658,73.47461560407484,,12.849999999999994,11.984006766212962,68.73436138852772,up,71.11363375411938,80.5801420652724,-9.46650831115302,-10.25612507982012,0.7896167686670985,up,
185,2023-03-21T12:00:00,68.25,71.65,67.45,70.6,1597850,73.27900030853162,77.42343476550768,77.6412467074135,73.36188558038563,,5.900000000000006,11.375606089591667,87.3134091343875,down,71.11363375411938,80.5801420652724,-9.46650831115302,-10.25612507982012,0.7896167686670985,up,
186,2023-03-21T12:05:00,70.45,73.1,67.3,72.8,1541600,73.11933353902108,76.76294408472087,77.28263584019768,73.33985085174305,,5.900000000000006,11.375606089591667,87.3134091343875,down,71.11363375411938,80.5801420652724,-9.46650831115302,-10.25612507982012,0.7896167686670985,up,
187,2023-03-21T12:10:00,72.5,73.2,68.0,68.7,1634150,71.64622235934739,75.61109492976075,76.64688503722007,73.15789591638058,,5.900000000000006,11.375606089591667,87.3134091343875,down,71.11363375411938,80.5801420652724,-9.46650831115302,-10.25612507982012,0.7896167686670985,up,
188,2023-03-21T12:15:00,68.25,71.9,67.45,71.7,942900,71.66414823956492,75.05236708265207,76.2804491085371,73.10072352750291,,10.349999999999994,11.2730454806325,87.3134091343875,down,71.93461317656255,80.27420561599297,-8.339592439430419,-9.87281855174218,1.5332261123117608,up,
189,2023-03-21T12:20:00,71.35,75.95,71.1,74.1,2251450,72.47609882637661,74.9163146422732,76.11893435975657,73.13991084014985,,10.349999999999994,11.2730454806325,87.3134091343875,down,71.93461317656255,80.27420561599297,-8.339592439430419,-9.87281855174218,1.5332261123117608,up,
190,2023-03-21T12:25:00,73.8,77.8,73.8,77.1,1918350,74.01739921758441,75.22826969337703,76.19160588866349,73.29520845426163,,10.349999999999994,11.2730454806325,87.3134091343875,down,71.93461317656255,80.27420561599297,-8.339592439430419,-9.87281855174218,1.5332261123117608,up,
191,2023-03-21T12:30:00,77.65,81.45,76.5,76.5,2637450,74.84493281172294,75.40994545146603,76.21444989691064,73.42088655409451,,9.900000000000006,11.13574093256925,87.3134091343875,down,71.93461317656255,80.27420561599297,-8.339592439430419,-9.87281855174218,1.5332261123117608,up,
192,2023-03-21T12:35:00,76.6,76.75,71.55,73.45,2104900,74.3799552078153,75.12995324411374,76.00967583047282,73.4220282578555,,9.900000000000006,11.13574093256925,87.3134091343875,down,71.93461317656255,80.27420561599297,-8.339592439430419,-9.87281855174218,1.5332261123117608,up,
193,2023-03-21T12:40:00,73.15,77.3,72.9,76.45,1067300,75.06997013854354,75.3185313520975,76.04229243562298,73.54077224774352,,9.900000000000006,11.13574093256925,87.3134091343875,down,71.93461317656255,80.27420561599297,-8.339592439430419,-9.87281855174218,1.5332261123117608,up,
194,2023-03-21T12:45:00,76.15,84.95,76.1,83.7,3468750,77.94664675902902,76.51588401608356,76.60953003298424,73.9391733360673,,15.550000000000011,11.577166839312326,66.50924974103151,up,75.89851884170677,81.5650051999935,-5.666486358286718,-9.031552113051088,3.3650657547643696,up,
195,2023-03-21T12:50:00,83.8,86.5,82.25,85.35,2879600,80.41443117268601,77.77790058521448,77.25697225276318,74.38665673465289,up,15.550000000000011,11.577166839312326,66.50924974103151,up,75.89851884170677,81.5650051999935,-5.666486358286718,-9.031552113051088,3.3650657547643696,up,Buy
196,2023-03-21T12:55:00,84.85,91.65,83.95,91.05,3170600,83.95962078179068,79.6739147873267,78.27867801181776,75.0401211764312,up,15.550000000000011,11.577166839312326,66.50924974103151,up,75.89851884170677,81.5650051999935,-5.666486358286718,-9.031552113051088,3.3650657547643696,up,Buy
197,2023-03-21T13:00:00,91.55,99.7,91.15,95.2,5939050,87.70641385452711,81.89192696056574,79.53210927020163,75.8307046597084,up,8.650000000000006,11.284450155381094,78.49832476692836,up,75.89851884170677,81.5650051999935,-5.666486358286718,-9.031552113051088,3.3650657547643696,up,Buy
198,2023-03-21T13:05:00,94.1,97.85,93.2,97.85,2464050,91.08760923635141,84.17165168048491,80.88899006500151,76.69420643775905,up,8.650000000000006,11.284450155381094,78.49832476692836,up,75.89851884170677,81.5650051999935,-5.666486358286718,-9.031552113051088,3.3650657547643696,up,Buy
199,2023-03-21T13:10:00,97.8,99.25,95.8,97.7,2909150,93.29173949090094,86.10427286898707,82.13425006018659,77.51796304804301,up,8.650000000000006,11.284450155381094,78.49832476692836,up,75.89851884170677,81.5650051999935,-5.666486358286718,-9.031552113051088,3.3650657547643696,up,Buy
200,2023-03-21T13:15:00,97.4,104.65,91.7,96.85,4832650,94.4778263272673,87.63937674484606,83.22430561128388,78.27608214419818,up,19.35000000000001,12.091005139842986,78.49832476692836,up,77.37566978913651,81.85648629629027,-4.480816507153762,-8.121404991871623,3.6405884847178616,up,Buy
201,2023-03-21T13:20:00,96.0,99.45,93.0,94.65,1753500,94.53521755151154,88.6408943527252,84.07065334378137,78.9181965699159,up,19.35000000000001,12.091005139842986,78.49832476692836,up,77.37566978913651,81.85648629629027,-4.480816507153762,-8.121404991871623,3.6405884847178616,up,Buy
202,2023-03-21T13:25:00,93.95,93.95,85.3,85.3,2701400,91.4568117010077,88.16362373090732,84.16171605905683,79.16846337109567,up,19.35000000000001,12.091005139842986,78.49832476692836,up,77.37566978913651,81.85648629629027,-4.480816507153762,-8.121404991871623,3.6405884847178616,up,Buy
203,2023-03-21T13:30:00,86.25,87.6,80.35,84.6,3269200,89.1712078006718,87.65453462649198,84.19418153616373,79.38146480752329,up,8.300000000000011,11.71190462585869,78.49832476692836,up,77.37566978913651,81.85648629629027,-4.480816507153762,-8.121404991871623,3.6405884847178616,up,Buy
204,2023-03-21T13:35:00,83.7,88.65,82.25,82.25,2244750,86.8641385337812,86.88245825127883,84.05016808904048,79.49395638369884,,8.300000000000011,11.71190462585869,78.49832476692836,up,77.37566978913651,81.85648629629027,-4.480816507153762,-8.121404991871623,3.6405884847178616,up,
205,2023-03-21T13:40:00,81.65,86.85,81.1,85.5,1586500,86.40942568918747,86.68496421538185,84.15756304540785,79.72948750590673,,8.300000000000011,11.71190462585869,78.49832476692836,up,77.37566978913651,81.85648629629027,-4.480816507153762,-8.121404991871623,3.6405884847178616,up,
206,2023-03-21T13:45:00,85.55,98.4,85.55,97.2,4184750,90.00628379279165,88.18711218461301,85.12366948648875,80.41460564293,up,18.650000000000006,12.40571416327282,78.49832476692836,up,79.41787443696167,82.50785768175025,-3.089983244788584,-7.1151206424550155,4.025137397666431,up,Buy
207,2023-03-21T13:50:00,96.75,103.0,95.35,98.8,3890650,92.93752252852777,89.70323901538258,86.1367310060081,81.13560150007,up,18.650000000000006,12.40571416327282,78.49832476692836,up,79.41787443696167,82.50785768175025,-3.089983244788584,-7.1151206424550155,4.025137397666431,up,Buy
208,2023-03-21T13:55:00,98.25,104.15,97.05,103.6,2836300,96.49168168568518,91.68849058461363,87.43030648704455,82.01655830398882,up,18.650000000000006,12.40571416327282,78.49832476692836,up,79.41787443696167,82.50785768175025,-3.089983244788584,-7.1151206424550155,4.025137397666431,up,Buy
209,2023-03-21T14:00:00,103.25,108.0,96.1,99.6,4128100,97.52778779045678,92.81870621538312,88.33176526578198,82.70610503716573,up,22.599999999999994,13.42514274694554,78.49832476692836,up,79.41787443696167,82.50785768175025,-3.089983244788584,-7.1151206424550155,4.025137397666431,up,Buy
210,2023-03-21T14:05:00,99.15,100.5,88.95,91.6,2872250,95.55185852697119,92.64460532747124,88.57385672757592,83.05488523178668,up,22.599999999999994,13.42514274694554,78.49832476692836,up,79.41787443696167,82.50785768175025,-3.089983244788584,-7.1151206424550155,4.025137397666431,up,Buy
211,2023-03-21T14:10:00,90.85,92.25,85.4,90.65,2049350,93.91790568464747,92.35966170926106,88.72764511812585,83.35273286975584,up,22.599999999999994,13.42514274694554,78.49832476692836,up,79.41787443696167,82.50785768175025,-3.089983244788584,-7.1151206424550155,4.025137397666431,up,Buy
212,2023-03-21T14:15:00,90.7,101.65,90.2,101.35,3419850,96.39527045643165,93.6439957507952,89.66263436863504,84.05850805133404,up,13.649999999999991,13.447628472250987,78.49832476692836,up,83.29204760050604,84.14431266828727,-0.8522650677812322,-5.862549527520259,5.010284459739027,up,Buy
213,2023-03-21T14:20:00,100.9,103.85,99.25,100.55,3283600,97.78018030428777,94.63056778639589,90.4691058968843,84.70523322579153,up,13.649999999999991,13.447628472250987,78.49832476692836,up,83.29204760050604,84.14431266828727,-0.8522650677812322,-5.862549527520259,5.010284459739027,up,Buy
214,2023-03-21T14:25:00,99.6,99.95,90.85,94.55,2652000,96.70345353619184,94.61905810262505,90.77139434896695,85.09130251105461,up,13.649999999999991,13.447628472250987,78.49832476692836,up,83.29204760050604,84.14431266828727,-0.8522650677812322,-5.862549527520259,5.010284459739027,up,Buy
215,2023-03-21T14:30:00,94.05,99.75,93.05,94.95,1748250,96.11896902412789,94.66633551653575,91.08092069348791,85.47791809885639,up,14.050000000000011,13.50786562502589,78.86320156246117,up,83.29204760050604,84.14431266828727,-0.8522650677812322,-5.862549527520259,5.010284459739027,up,Buy
216,2023-03-21T14:35:00,94.35,104.45,92.1,100.9,3352300,97.71264601608526,95.5568590141735,91.8082599013777,86.08270562439144,up,14.050000000000011,13.50786562502589,78.86320156246117,up,83.29204760050604,84.14431266828727,-0.8522650677812322,-5.862549527520259,5.010284459739027,up,Buy
217,2023-03-21T14:40:00,100.95,106.15,100.5,104.6,3380700,100.00843067739017,96.848736297863,92.75579620497935,86.80887403127805,up,14.050000000000011,13.50786562502589,78.86320156246117,up,83.29204760050604,84.14431266828727,-0.8522650677812322,-5.862549527520259,5.010284459739027,up,Buy
218,2023-03-21T14:45:00,103.8,106.95,100.45,104.75,3238300,101.58895378492677,97.97748825531114,93.64425574535124,87.51244759867892,up,10.5,13.207079062523302,84.93938140621505,up,85.23942489273588,85.01880802619192,0.2206168665439634,-4.645916248707414,4.866533115251378,up,Buy
219,2023-03-21T14:50:00,104.8,110.0,103.0,105.2,3134550,102.79263585661785,99.00927564740955,94.50023680125115,88.20607710461307,up,10.5,13.207079062523302,84.93938140621505,up,85.23942489273588,85.01880802619192,0.2206168665439634,-4.645916248707414,4.866533115251378,up,Buy
220,2023-03-21T14:55:00,104.2,107.25,99.5,105.2,2410800,103.59509057107857,99.89366484063676,95.29281185301032,88.87250545345178,up,10.5,13.207079062523302,84.93938140621505,up,85.23942489273588,85.01880802619192,0.2206168665439634,-4.645916248707414,4.866533115251378,up,Buy
221,2023-03-21T15:00:00,105.05,105.5,92.25,95.6,3379900,100.93006038071904,99.28028414911722,95.3155665305651,89.13632876900269,up,13.25,13.211371156270971,84.93938140621505,up,85.23942489273588,85.01880802619192,0.2206168665439634,-4.645916248707414,4.866533115251378,up,Buy
222,2023-03-21T15:05:00,95.0,103.95,95.0,103.45,2627800,101.7700402538127,99.87595784210048,95.91811715793065,89.69764920943396,up,13.25,13.211371156270971,84.93938140621505,up,85.23942489273588,85.01880802619192,0.2206168665439634,-4.645916248707414,4.866533115251378,up,Buy
